Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Ottawa, 1 bedroom September 1st 2023, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, Bourget 1 Bedroom Apartment For Rent + Den ( All Inclusive ), $1500.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 800, No
Ottawa, 2 bedroom basement unit for rent, $2100.00, Basement, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, 1 Bed 1 Kitchen for Rent in Kanata (William Court Pet Friendly), $2095.00, Apartment, Bedrooms: 1, Bathrooms: 1, 790, No
Ottawa, BARRHAVEN ROOM FOR RENT + ALL INCLUDED + PRIVATE BATHROOM, $799.00, Apartment, Bedrooms: 1, Bathrooms: 1, 2600, Yes
Ottawa, Great 1 bedroom + 1 den basement apartment for rent bank&walkley, $1600.00, Basement, Bedrooms: 1 + Den, Bathrooms: 1, 1, No
Ottawa, Vista Local - 0 Bedroom 1 Bathroom Apartment for Rent, $1669.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 444, Yes
Ottawa, Vista Local - 3 Bedroom 2 Bathroom Apartment for Rent, $3429.00, Apartment, Bedrooms: 3, Bathrooms: 2, 1427, Yes
Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, $1675.00, Apartment, Bedrooms: 1, Bathrooms: 1, 701, No
Ottawa, One Bedroom Deluxe for Rent | Castleview, $1747.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Two Bedroom Penthouse for Rent | Fifth + Bank, $4069.00, Apartment, Bedrooms: 2, Bathrooms: 1, 763, Yes
Ottawa, One Bedroom Plus Den for Rent | Fifth + Bank, $2169.00, Apartment, Bedrooms: 1, Bathrooms: 1, 575, Yes
Ottawa, 10th Line  - 2182 - 2B 2B Apartment for Rent, $2370.00, Apartment, Bedrooms: 2, Bathrooms: 2, 957, Yes
Ottawa, 2 Bedroom Apartment for Rent - 1300/1310 McWatters Road, $2010.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 925, No
Ottawa, 1 BEDROOM APARTMENT IMMACULATE WESTEND DUPLEX (ALPINE), $1150.00, Duplex/Triplex, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, 929 Richmond by Brigil - 1 Bedroom + Den Apartment for Rent, $1615.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, Not Available, Yes
Ottawa, RENT THE BEST -  New Luxury Large TWO Bedroom + DEN Suite Apar, $2699.00, Apartment, Bedrooms: 2 + Den, Bathrooms: 2, 1113, Yes
Ottawa, Charming 1 bedroom apartment in Beechwood Village!, $1750.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, Spacious apartment for sublease @ $1350/month!!, $1350.00, Apartment, Bedrooms: 1, Bathrooms: 1, 800, No
Ottawa, Apartment for rent, $2150.00, Apartment, Bedrooms: 2, Bathrooms: 1, 740, No
Ottawa, Large 1bed+den walking distance to rideau centre September 1st, $1700.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 850, Yes
Ottawa, 2 Bed 1 Bath Lower Level for Rent!, $1900.00, Apartment, Bedrooms: 2, Bathrooms: 1, 10, No
Ottawa, CENTRETOWN   cozy 1  Bedroom apartment for rent, $1595.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Ottawa, Spacious 3 bedroom main level apartment with beautiful backyard, $1975.00, Duplex/Triplex, Bedrooms: 3, Bathrooms: 1, 1500, No
Ottawa, 6A Monk Street - 1 Bedroom Townhome for Rent, $2400.00, House, Bedrooms: 1, Bathrooms: 1, 448, No
Ottawa, The Slayte: Apartment for rent in Downtown Ottawa, $2745.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1001, No
Ottawa, 154 Fifth Avenue - 1 Bedroom Townhome for Rent, $2100.00, House, Bedrooms: 1, Bathrooms: 1, 470, No
Ottawa, 156 Fifth Avenue - 1 Bedroom Townhome for Rent, $2700.00, House, Bedrooms: 1, Bathrooms: 1, 831, No
Ottawa, Three Bedroom Townhomes for Rent | Navaho Townhomes & Garden Hom, $2565.00, Apartment, Bedrooms: 3, Bathrooms: 1, Not Available, No
Ottawa, Apartment for Rent: 2 Bedroom C - Juliana Apartments, $2529.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1500, No
Ottawa, One Bedroom Suites for Rent | The Aventura, $1769.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Apartment for Rent: 2 Bedroom B - Juliana Apartments, $2479.00, Apartment, Bedrooms: 2, Bathrooms: 1.5, 1300, No
Ottawa, 6B Monk Street - 1 Bedroom Townhome for Rent, $2100.00, House, Bedrooms: 1, Bathrooms: 1, 453, No
Ottawa, 2 Monk Street - 1 Bedroom Townhome for Rent, $2400.00, House, Bedrooms: 1, Bathrooms: 1, 448, No
Ottawa, Apartment for Rent: 2 Bedroom B - The Oaks Apartments, $1734.00, Apartment, Bedrooms: 2, Bathrooms: 1, 700, No
Ottawa, 4 Monk Street - 2 Bedroom Townhome for Rent, $3800.00, House, Bedrooms: 2, Bathrooms: 1, 1136, No
Ottawa, Beaconhill two bedroom apartment for rent, $2150.00, Condo, Bedrooms: 2, Bathrooms: 1, 750, No
Ottawa, 2 Bedroom Apartment in Heron Park near Carleton University, $1600.00, Basement, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, One bedroom Apartment for rent, $1260.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, The Cardinal - 2 Bedroom 1 Bathroom Apartment for Rent, $1599.00, Apartment, Bedrooms: 2, Bathrooms: 1, 857, No
Ottawa, For rent: 2 bedrooms & 2 bath & 1 parking Unit in Findlay Creek, $2100.00, Apartment, Bedrooms: 2, Bathrooms: 2, 900, No
Ottawa, Dream one bedroom apartment for rent�!!, $1975.00, Apartment, Bedrooms: 1, Bathrooms: 1, 700, No
Ottawa, Baseline Court - 2 Bedroom Underground for Rent in Ottawa, $1849.00, Apartment, Bedrooms: 2, Bathrooms: 1, 570, No
Ottawa, Forest Ridge: Apartment for rent in Centrepointe, $1875.00, Apartment, Bedrooms: 1, Bathrooms: 1, 625, No
Ottawa, 350 Mayfield: Apartment for rent in Vanier, $1600.00, Apartment, Bedrooms: 1, Bathrooms: 1, 580, No
Ottawa, Spacious 2bedroom apartment with Garage in Overbrook, $2350.00, Duplex/Triplex, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, 350 Mayfield: Apartment for rent in Vanier, $1600.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 335, No
Ottawa, STUDIO FOR RENT / SANDY HILL, $1300.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 300, No
Ottawa, East Central Clean quiet 2 bedroom in a triplex home, $1600.00, Apartment, Bedrooms: 2, Bathrooms: 1, 600, No
Ottawa, Apartment for rent, $1300.00, Apartment, Bedrooms: 2, Bathrooms: 1, 10, No
Ottawa, Hawkesbury 3 bedroom upper level apartment for rent, $1700.00, Duplex/Triplex, Bedrooms: 3, Bathrooms: 1, 800, No
Ottawa, Two Bedroom Suites for Rent | Castleview, $2057.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, 149 Henderson Avenue - 6 Bedroom Apartment for Rent, $940.00, Apartment, Bedrooms: 5+, Bathrooms: 3, Not Available, No
Ottawa, Richmond Apartment For Rent, $1690.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, 2 bedrooms basement apartment for rent, $2000.00, Basement, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, Arbor Village - 1030 & 1040 Hollington: Apartment for rent in Ex, $1429.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 314, No
Ottawa, wanted ottawa 1bedroom w light janatorial duties for free rent, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No 
Ottawa, Modern 2-Bedroom Apartment Available in Westboro (1960 Scott)!, $2600.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, 1 Bedroom Apartment for Rent - 1241 Kilborn Place, $1599.00, Apartment, Bedrooms: 1, Bathrooms: 1, 475, No
Ottawa, One Bedroom Suites for Rent | Parkwood Hills, $1580.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, 2 bedroom apartment for rent, $1800.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, TWO MONTHS FREE: Premium One Bedroom at 36 Robinson, $1795.00, Apartment, Bedrooms: 1, Bathrooms: 1, 554, Yes
Ottawa, Apartment for rent, $1453.00, Apartment, Bedrooms: 1, Bathrooms: 1, 725, Yes
Ottawa, 218 MacLaren: Apartment for rent in Centretown, $1659.00, Apartment, Bedrooms: 1, Bathrooms: 1, 456, No
Ottawa, LIV Apartments: Apartment for rent in Centretown West, $2049.00, Apartment, Bedrooms: 1, Bathrooms: 1, 705, No
Ottawa, 2 bedroom apartment in Wesboro available Oct 1, $1880.00, Apartment, Bedrooms: 2, Bathrooms: 1, 700, No
Ottawa, Apartment for Rent UTILITIES INCLUDED, $1700.00, Basement, Bedrooms: 1, Bathrooms: 1, 750, No
Ottawa, The Slayte: Apartment for rent in Downtown Ottawa, $2129.00, Apartment, Bedrooms: 1, Bathrooms: 1, 535, No
Ottawa, North Vanier - 2 Bedroom Apartment for Rent, $1600.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Ottawa, 1435 & 1455 Morisset Avenue - 1 Bedroom Apartment for Rent, Please Contact, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Crystal Arms - 1 Bedroom Apartment for Rent, $1700.00, Apartment, Bedrooms: 1, Bathrooms: 1, 663, No
Ottawa, 1 bedroom large apartment for rent, $1500.00, Basement, Bedrooms: 1, Bathrooms: 1, 1000, Yes
Ottawa, APARTMENT FOR RENT - RUSSELL, $1500.00, Apartment, Bedrooms: 1, Bathrooms: 1, 589, No
Ottawa, Apartment for Rent - Russell, $1500.00, Apartment, Bedrooms: 1, Bathrooms: 1, 589, No
Ottawa, Two Bedroom Suites for Rent | Fifth + Bank, $2699.00, Apartment, Bedrooms: 2, Bathrooms: 1, 670, Yes
Ottawa, ONE MONTH FREE: Spacious Studio with Stunning Views, $1790.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 465, Yes
Ottawa, 2 Bedrooms Apartment for Rent - 2969 Fairlea Crescent, $1999.00, Apartment, Bedrooms: 1, Bathrooms: 1, 837, No
Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, $1999.00, Apartment, Bedrooms: 2, Bathrooms: 1, 575, No
Ottawa, UTILITIES INCLUDED in Pembroke   2 Bedroom Apt for Rent, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1036, Yes
Ottawa, Compact One Bed Unit Available - Somerset Downtown Ottawa, $1100.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, Arnprior: 1-bedroom Apartment For Rent with Balcony, $1495.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, The Dale by Brigil - 2 Bedroom + 2 Bathroom Apartment for Rent, $2355.00, Apartment, Bedrooms: 2, Bathrooms: 1, 1000, Yes
Ottawa, Forest Ridge: Apartment for rent in Centrepointe, $2039.00, Apartment, Bedrooms: 1, Bathrooms: 1, 714, No
Ottawa, Arbor Village - 1196 Shillington: Apartment for rent in Experime, $1529.00, Apartment, Bedrooms: 1, Bathrooms: 1, 422, No
Ottawa, 15 Louisa: Apartment for rent in Centretown, $2419.00, House, Bedrooms: 2, Bathrooms: 1, 900, No
Ottawa, 500 Ovana Crescent - 20 - 1 Bedroom Apartment for Rent, $1350.00, Apartment, Bedrooms: 1, Bathrooms: 1, 680, Yes
Ottawa, Furnished Private bedroom and bath for rent, $1200.00, Apartment, Bedrooms: 1, Bathrooms: 1, 1263, Yes
Ottawa, Two bedroom apartment in centertown, $2099.00, N/A, N/A, N/A, N/A, N/A
Ottawa, Apartment for Rent: 2 Bedroom - Eastwood Park Apartments, $1654.00, Apartment, Bedrooms: 2, Bathrooms: 1, 690, No
Ottawa, Apartment for Rent: 2 Bedroom B - Parkway Towers, $1889.00, Apartment, Bedrooms: 2, Bathrooms: 1, 800, No
Ottawa, Five Bedroom Garden Homes for Rent | Navaho Townhomes & Garden H, $3155.00, Apartment, Bedrooms: 5+, Bathrooms: 3, Not Available, No
Ottawa, Three Bedroom Garden Homes for Rent | Parkwood Hills Townhomes &, $2619.00, Apartment, Bedrooms: 3, Bathrooms: 1.5, Not Available, No
Ottawa, Apartment for Rent: 1 Bedroom B - Juliana Apartments, $2069.00, Apartment, Bedrooms: 1, Bathrooms: 1, 810, No
Ottawa, Two Bedroom Suites for Rent | Parkwood Hills, $1775.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, Furnished 2 Bedroom Penthouse for rent, $2500.00, Apartment, Bedrooms: 2, Bathrooms: 2, 900, Yes
Ottawa, Rent - Basement Apartment for a female Algonquin student, $875.00, Basement, Bedrooms: Bachelor/Studio, Bathrooms: 1, 1000, Yes
Ottawa, The Riversides - 3 Bedroom Apartment for Rent, $2612.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1300, No
Ottawa, The Riversides - 2 Bedroom Apartment for Rent, $2330.00, Apartment, Bedrooms: 2, Bathrooms: 1, 740, No
Ottawa, The Riversides - 1 Bedroom Apartment for Rent, $1742.00, Apartment, Bedrooms: 1, Bathrooms: 1, 530, No
Ottawa, Clarendon Lanes - 1 Bedroom Apartment for Rent, $2085.00, N/A, N/A, N/A, N/A, N/A
Ottawa, Clarendon Lanes - 0 Bedroom Apartment for Rent, $1730.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 461, No
Ottawa, Clarendon Lanes - 2 Bedroom Apartment for Rent, $2459.00, Apartment, Bedrooms: 2, Bathrooms: 1, 900, No
Ottawa, One Bedroom Suites for Rent | Parkwood Hills, $1580.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, One Bedroom Suites for Rent | The James + The Gilmour, $1823.00, Apartment, Bedrooms: 1, Bathrooms: 1, 742, No
Ottawa, Contemporary 3-Bed Suites for Rent in the Glebe, $3885.00, Apartment, Bedrooms: 3, Bathrooms: 1.5, Not Available, Yes
Ottawa, 1 Bedroom Apartment for Rent - 1241 Kilborn Place, $1599.00, Apartment, Bedrooms: 1, Bathrooms: 1, 475, No
Ottawa, RENT THE BEST - New Luxury Large ONE Bedroom Suite Apartment f, $2089.00, Apartment, Bedrooms: 1, Bathrooms: 1, 607, Yes
Ottawa, Forest Ridge: Apartment for rent in Centrepointe, $2003.00, Apartment, Bedrooms: 2, Bathrooms: 1, 905, No
Ottawa, Apartment for Rent Ottawa 309 Parkdale Ave, $2349.00, Apartment, Bedrooms: 3, Bathrooms: 1, Not Available, Yes
Ottawa, 214 Metcalfe: Apartment for rent in Centretown, $1389.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 300, No
Ottawa, 425 Elgin: Apartment for rent in Centretown, $1449.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 311, No
Ottawa, Forest Ridge: Apartment for rent in Centrepointe, $1522.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 464, No
Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, $1725.00, Apartment, Bedrooms: 1, Bathrooms: 1, 724, No
Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, $1425.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, 290, No
Ottawa, 1-bedroom apartment in Downtown Ottawa close to Parliament, $1990.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, One bedroom unit for rent in central quiet location, $1650.00, Basement, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, one bedroom apt for rent SandyHill close UOtt, $1665.00, Apartment, Bedrooms: 1, Bathrooms: 1, 460, Yes
Ottawa, Parkway Park: Apartment for rent in Centrepointe, $2399.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1108, No
Ottawa, One Bedroom Suites for Rent | Castle Hill, $1792.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Ottawa, Apartment for Rent: 1 Bedroom - Lakeview Apartments, $1629.00, Apartment, Bedrooms: 1, Bathrooms: 1, 560, No
Ottawa, 227 Nepean: Apartment for rent in Centretown, $4950.00, House, Bedrooms: 5+, Bathrooms: 2, 1, No
Ottawa, Student Apartment for rent, $1184.00, Apartment, Bedrooms: 1, Bathrooms: 1, 1173, Yes
Ottawa, Basement (furnished) Apartment for Rent, $2400.00, Basement, Bedrooms: 2, Bathrooms: 1, 800, Yes
Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, $1580.00, Apartment, Bedrooms: 1, Bathrooms: 1, 641, No
Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, $1779.00, Apartment, Bedrooms: 1, Bathrooms: 1, 744, No
Ottawa, Apartment for Rent Embrun 1214 Ste Marie Rd, $1750.00, Apartment, Bedrooms: 2, Bathrooms: 1, Not Available, No
Ottawa, Britannia Beachfront: Apartment for rent in Ottawa West, $2699.00, Apartment, Bedrooms: 3, Bathrooms: 1.5, 1080, No
Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, $1669.00, Apartment, Bedrooms: 1, Bathrooms: 1, 670, No
Ottawa, Vista Local - 1 Bedroom 2 Bathroom Den Apartment for Rent, $2029.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 2, 709, Yes
Ottawa, Elmridge Gardens: Apartment for rent in Gloucester Ottawa, $2475.00, House, Bedrooms: 3, Bathrooms: 1, 1114, No
Ottawa, Avalon Park: Apartment for rent in Southeast Ottawa, $1744.00, Apartment, Bedrooms: 1, Bathrooms: 1, 713, No
Ottawa, One-bedroom apartment for rent, $1365.00, Apartment, Bedrooms: 1, Bathrooms: 1, 1, No
Ottawa, King Edward Apartments: Apartment for rent in Sandy Hill, $1735.00, Apartment, Bedrooms: 1, Bathrooms: 1, 653, No
Ottawa, Student Apartment For Rent, $1500.00, Apartment, Bedrooms: 2, Bathrooms: 2, 725, Yes
Ottawa, CENTRETOWN/DOWNTOWN APARTMENT FOR RENT, $1500.00, Basement, Bedrooms: 1, Bathrooms: 1, 600, No
Ottawa, Room for rent - 750$ - Vanier Ottawa, $750.00, Apartment, Bedrooms: 1, Bathrooms: 1, 800, No
Ottawa, Apartment for Rent: 1 Bedroom - Eastwood Park Apartments, $1409.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Ottawa, Britannia Parkside: Apartment for rent in Ottawa West, $1499.00, Apartment, Bedrooms: 2, Bathrooms: 1, 575, No
Ottawa, Lovely 3 bedroom downtown Aylmer- lease for 6 months or more, $1600.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1050, Yes
Ottawa, 3 Bedroom Apartment for Rent- Immediately, $2500.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1200, No
Ottawa, Carleton Place 1 Bed  Apartment for Rent, $1550.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Ottawa, The Slayte: Apartment for rent in Downtown Ottawa, $2405.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 689, No
Ottawa, MUST SEE! 1 Bedroom Apartments to Rent in Little Italy Ottawa, $2230.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, CANVAS LOFTS - Two Bedroom Apartment for Rent, $2800.00, Apartment, Bedrooms: 2, Bathrooms: 2, Not Available, Yes
Ottawa, CANVAS LOFTS - One Bedroom Apartment for Rent, $1995.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, Yes
Ottawa, Beautiful Bachelor Apartment for rent!, $1400.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, No
Ottawa, Fantastic 1 Bedroom Apartment for Rent in Ottawa!, $1725.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No

